PassengerId,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass,Embarked,Survived,Cabin
2115,"Jones, Rev. Kevin",male,51.9,1,0,LINE 79223,104.1334,1,S,0,B11
2116,"Martin, Sir. Russell",male,50.8,1,1,STON/O 32360,20,1,S,0,
2117,"Evans, Col. Adam",male,20.1,0,1,STON/O 53247,5.652,3,S,0,
2118,"Park, Sir. Chase",male,38.5,1,0,SOTON/OQ 27710,214.1636,1,Q,1,C120
2119,"Mcdonald, Mr. Jose",male,26.1,2,1,PC 57775,19.4811,3,C,1,
2120,"White, Rev. Robert",male,12,1,1,STON/O 26486,15.7303,3,C,0,
2121,"Webster, Mr. William",male,27.2,0,0,LINE 18664,51.7993,1,C,0,D52
2122,"Rodriguez, Col. Ryan",male,17.7,0,1,SOTON/OQ 68437,25.9306,3,Q,0,
2123,"Williams, Sir. Brandon",male,33.8,2,1,LINE 97423,188.6604,1,S,0,
2124,"Herrera, Sir. James",male,30.6,0,2,STON/O 60945,25.4784,2,S,0,
2125,"Taylor, Mrs. Dawn",female,61.2,0,0,LINE 50276,102.4303,1,Q,1,
2126,"Miller, Col. Ronald",male,7,0,0,A/ 56585,103.3363,1,C,0,
2127,"Patterson, Dr. James",male,38.7,1,0,C.A. 44724,104.9205,1,S,0,C116
2128,"Lee, Lady. Pamela",female,4.3,0,0,W.E.P. 81678,25.6806,3,S,0,
2129,"Alvarado, Col. Leonard",male,66,0,0,STON/O 42553,37.2085,1,Q,0,
2130,"Hawkins, Mrs. Monica",female,46.3,1,1,W.E.P. 33007,57.8658,1,S,1,D70
2131,"Hensley, Col. Joseph",male,35.6,2,0,LINE 84350,20,1,S,0,
2132,"Adams, Mr. Johnny",male,13.6,0,0,STON/O 92579,11.5847,3,S,0,
2133,"Hobbs, Dr. Jeffrey",male,62.1,0,0,W.E.P. 42340,172.8535,1,S,0,C39
2134,"Hull, Mrs. Barbara",female,21,1,0,PC 31916,12.9695,3,C,0,
2135,"Johnson, Mrs. Cheryl",female,50.2,0,1,PC 74346,183.0718,1,S,1,B19
2136,"Ashley, Col. Joseph",male,25.4,0,1,C.A. 67910,29.8872,3,S,0,
2137,"Vega, Major. Jesse",male,19.5,0,0,A/ 12325,64.7465,1,S,0,D28
2138,"Lynch, Dr. Tony",male,31.9,0,0,LINE 61590,110.6243,1,S,0,
2139,"Jensen, Dr. Whitney",female,47.7,0,0,A/ 94879,77.4308,1,S,1,
2140,"Nelson, Rev. Benjamin",male,39.6,1,0,LINE 35543,10,2,S,0,
2141,"Brown, Col. Brian",male,0.1,0,0,C.A. 80531,22.5405,2,S,0,
2142,"Silva, Countess. Erica",female,31.7,1,0,W.E.P. 95453,27.1726,2,S,1,
2143,"Morse, Mr. Marc",male,25.9,0,0,A/ 26014,20,1,S,1,C125
2144,"Norman, Col. Kevin",male,10.5,0,0,W.E.P. 17349,20,1,S,0,C101
2145,"Blake, Dr. Theresa",female,42.2,0,0,PC 48798,35.8338,1,C,1,B74
2146,"Schneider, Mr. Johnathan",male,21.8,1,0,W.E.P. 17848,125.9576,1,S,1,
2147,"Edwards, Miss. Catherine",female,48.8,0,0,LINE 54866,115.0927,1,S,1,
2148,"Houston, Miss. Brenda",female,22.6,0,1,W.E.P. 45930,5,3,S,1,
2149,"Randall, Countess. Ruth",female,40.4,0,1,C.A. 62143,165.2288,1,S,1,
2150,"Dunn, Major. Robert",male,40.7,0,0,C.A. 12234,10,2,Q,0,
2151,"Cole, Rev. Philip",male,70.6,1,0,LINE 80133,28.4108,2,S,0,
2152,"Martin, Mrs. Sarah",female,67.8,0,0,W.E.P. 99499,205.0549,1,S,1,D21
2153,"Gordon, Sir. Ryan",male,48.6,1,1,C.A. 75381,26.4736,2,S,0,
2154,"Hernandez, Rev. Tyler",male,53.7,0,0,STON/O 96442,111.0305,1,S,0,C14
2155,"Callahan, Col. Henry",male,53.6,0,0,W.E.P. 81308,104.485,1,S,0,E122
2156,"Herman, Major. John",male,24.6,1,0,W.E.P. 15559,26.7257,3,S,0,
2157,"Goodwin, Major. Jonathan",male,31.4,0,1,A/ 87038,79.2277,1,S,1,B52
2158,"Thompson, Major. Harold",male,35.8,0,1,A/ 40156,20,1,S,0,
2159,"Serrano, Dr. Pamela",female,35.7,0,0,LINE 91653,115.391,1,S,1,B43
2160,"Fisher, Miss. Jennifer",female,42,2,1,STON/O 76136,144.3607,1,S,0,
2161,"Ellison, Mr. Jeffrey",male,33.6,0,1,LINE 83576,23.5276,3,S,0,
2162,"Wang, Dr. James",male,65.1,0,0,A/ 21290,60.394,1,S,0,E114
2163,"Hayes, Major. Mark",male,49.6,2,1,SOTON/OQ 30229,67.6859,1,S,0,E59
2164,"Burton, Countess. Jill",female,23,0,0,C.A. 22295,14.3011,3,Q,0,
2165,"Cole, Major. Daniel",male,34.9,0,1,LINE 13211,136.7307,1,Q,1,
2166,"Bishop, Rev. Clinton",male,27.4,0,0,C.A. 67975,27.8339,3,S,0,
2167,"Lindsey, Sir. Randy",male,11.5,0,2,C.A. 10413,10,2,S,0,
2168,"Wood, Col. Jason",male,29.8,0,0,W.E.P. 42235,146.791,1,S,0,
2169,"Wong, Rev. Austin",male,32.3,0,0,W.E.P. 27921,243.9402,1,S,1,
2170,"White, Major. Brian",male,48.8,2,0,STON/O 41144,142.3654,1,S,0,
2171,"Thornton, Rev. John",male,36.3,0,1,SOTON/OQ 30349,20,1,Q,0,C116
2172,"Williams, Mrs. Maureen",female,31.5,0,0,STON/O 14778,13.1722,3,S,0,
2173,"Rose, Miss. Amanda",female,0.2,1,0,STON/O 24561,10.0105,3,S,1,
2174,"Villanueva, Mrs. Ariana",female,41.4,0,0,A/ 54605,21.715,2,S,1,
2175,"Hall, Mr. Daniel",male,41,0,0,W.E.P. 33191,163.0324,1,S,1,
2176,"Harrell, Rev. Noah",male,24.5,2,0,W.E.P. 59709,11.1587,2,S,1,
2177,"Reese, Major. Michael",male,11.4,2,0,SOTON/OQ 88277,5.7324,3,S,0,
2178,"Mills, Lady. Crystal",female,30.5,1,0,C.A. 84838,20.1053,2,C,1,
2179,"Green, Major. Timothy",male,21.6,3,0,A/ 59094,32.0505,1,C,0,B75
2180,"Wilson, Lady. Rebecca",female,39.9,0,0,C.A. 29250,90.5699,1,C,1,
2181,"Carson, Countess. Ashley",female,20.7,0,2,LINE 33834,123.6981,1,S,1,A101
2182,"Long, Major. Kevin",male,34.3,1,0,C.A. 23672,130.8486,1,S,0,
2183,"Cook, Rev. Scott",male,41.8,0,0,C.A. 51455,22.273,3,S,0,
2184,"Andrews, Rev. Sean",male,26.4,1,1,STON/O 22419,20,1,Q,0,C140
2185,"Chambers, Rev. Adrian",male,30.4,0,0,SOTON/OQ 60843,121.4853,1,Q,0,E106
2186,"Hernandez, Dr. Brian",male,52,1,1,STON/O 81161,29.6122,2,S,0,
2187,"Smith, Rev. Glen",male,42.9,0,0,LINE 38778,89.3277,1,S,1,B95
2188,"Watkins, Col. Kenneth",male,51.7,0,0,SOTON/OQ 16618,35.0847,1,S,1,B111
2189,"Solomon, Rev. Bruce",male,8.2,4,0,A/ 64254,23.7286,2,S,0,
2190,"Manning, Col. Timothy",male,32.4,0,0,W.E.P. 60958,14.9043,3,C,0,
2191,"Anderson, Rev. Louis",male,19.7,2,1,PC 51097,209.4588,1,S,0,
2192,"Webb, Mrs. Elizabeth",female,28.9,0,1,PC 79048,55.7493,1,C,1,A60
2193,"Kim, Rev. Alexander",male,35.5,2,0,STON/O 90020,32.5277,2,S,0,
2194,"Wilson, Lady. Jennifer",female,46.5,0,0,LINE 70608,164.0069,1,S,1,B115
2195,"Day, Countess. Kimberly",female,23.5,0,0,STON/O 61136,14.4115,2,S,1,
2196,"Petersen, Mr. Shawn",male,18.6,1,0,LINE 65934,7.1654,3,S,0,
2197,"Mcintyre, Lady. Megan",female,48.7,0,0,C.A. 64513,40.2138,2,S,1,
2198,"Rogers, Rev. Michael",male,27.9,0,0,LINE 25370,5,3,S,0,
2199,"Padilla, Sir. Andrew",male,29.8,2,0,W.E.P. 94068,30,3,S,1,
2200,"Hines, Major. Lucas",male,25,0,2,A/ 94893,164.0534,1,S,1,
2201,"Figueroa, Countess. Jennifer",female,49.6,0,0,C.A. 83996,122.8445,1,S,1,D17
2202,"Murray, Major. Charles",male,31,1,1,W.E.P. 88445,67.5364,1,C,0,C24
2203,"Simpson, Major. William",male,38.8,3,0,W.E.P. 46180,110.0361,1,S,0,A113
2204,"Clements, Miss. Samantha",female,46.3,0,0,A/ 31187,31.0513,2,S,1,
2205,"Copeland, Col. Carl",male,23.8,0,0,SOTON/OQ 80243,35.0449,2,S,0,
2206,"Wilson, Dr. Daniel",male,32.1,1,0,SOTON/OQ 86371,16.5427,3,C,0,
2207,"Mills, Countess. Vanessa",female,32.1,0,0,SOTON/OQ 16400,128.2129,1,S,1,
2208,"Norton, Countess. Ashley",female,33.9,1,1,SOTON/OQ 15955,103.3018,1,C,1,C23
2209,"Powell, Col. Andrew",male,42.5,0,1,A/ 48456,40.5038,1,S,0,
2210,"Taylor, Dr. Natalie",female,34.2,0,0,A/ 71879,264.7835,1,S,1,
2211,"Lewis, Miss. Christine",female,27.1,0,0,W.E.P. 11583,101.0776,1,C,1,
2212,"Lopez, Dr. Molly",female,32.1,0,0,STON/O 70828,95.3274,1,Q,1,C48
2213,"Kelly, Lady. Teresa",female,37.7,1,0,LINE 96343,58.2865,1,S,1,
2214,"Jackson, Lady. Caroline",female,0.4,0,0,SOTON/OQ 33481,19.4023,3,S,1,
2215,"Olson, Sir. Edward",male,7,0,0,C.A. 98536,10.4758,2,C,0,
2216,"Lee, Sir. Ryan",male,24,1,0,SOTON/OQ 66951,20,1,S,0,
2217,"Rowe, Mr. Marcus",male,26.2,1,0,STON/O 34266,72.0542,1,C,0,D10
2218,"Norris, Sir. Eric",male,24.5,0,0,W.E.P. 81604,7.0349,3,S,1,
2219,"Nichols, Major. Ian",male,53,0,0,C.A. 35791,10,2,S,0,
2220,"Myers, Major. Christopher",male,59,1,0,LINE 92108,20,1,S,1,A105
2221,"Faulkner, Col. Clifford",male,27.3,0,0,STON/O 91870,229.4025,1,S,0,
2222,"Anderson, Sir. Clayton",male,32.8,0,0,W.E.P. 39834,20,1,C,0,
2223,"Marquez, Sir. Richard",male,14,0,0,STON/O 60611,36.2186,2,S,1,
2224,"Daniels, Rev. Jonathon",male,15.7,0,0,STON/O 91890,174.1154,1,S,1,D69
2225,"Allison, Sir. Mike",male,7.8,2,0,SOTON/OQ 78423,20,1,S,1,B40
2226,"Jones, Miss. Meghan",female,19.9,1,0,SOTON/OQ 95900,24.6384,2,Q,1,
2227,"Petty, Col. Scott",male,37.2,0,0,LINE 18996,25.4731,3,S,0,
2228,"Jacobs, Mr. Tyler",male,25.4,0,0,STON/O 38178,20.314,3,S,0,
2229,"Garcia, Sir. John",male,30.9,1,0,SOTON/OQ 33644,148.3244,1,S,0,A94
2230,"Wells, Mr. John",male,45.3,0,0,STON/O 92354,10,2,S,1,
2231,"Ramirez, Miss. Katherine",female,61.1,0,1,C.A. 44365,20,1,S,1,D119
2232,"White, Lady. Kelly",female,30.6,0,0,STON/O 53707,97.069,1,S,1,
2233,"Schneider, Lady. Amy",female,5.7,0,0,PC 34291,22.9368,3,Q,0,
2234,"Gonzalez, Rev. Arthur",male,58.4,0,1,A/ 27614,43.8527,1,S,0,
2235,"Jones, Dr. Brandi",female,23,0,1,PC 68313,154.6693,1,C,1,D35
2236,"Grant, Dr. Johnathan",male,23.9,0,0,LINE 33199,10,2,S,0,
2237,"Garcia, Rev. Xavier",male,48.2,1,0,A/ 37225,61.5328,1,S,0,C78
2238,"Butler, Dr. Lori",female,23.7,2,1,LINE 96139,53.0337,1,S,1,C142
2239,"Gray, Dr. Tiffany",female,44.1,0,0,PC 89645,54.2479,1,S,1,
2240,"Heath, Mr. Paul",male,45.1,0,0,W.E.P. 78169,123.5125,1,S,1,
2241,"Armstrong, Major. Randy",male,52.4,0,0,STON/O 31213,71.4367,1,S,0,E73
2242,"Ramos, Mr. Thomas",male,41.4,2,0,SOTON/OQ 16737,45.3049,1,C,1,E53
2243,"Miller, Major. Adam",male,18.4,0,0,W.E.P. 67220,32.4844,1,S,0,D7
2244,"Gibson, Countess. Barbara",female,29.5,0,1,LINE 53715,20,1,S,1,
2245,"Salas, Rev. Larry",male,44.8,0,0,A/ 92638,20.0127,1,C,0,D69
2246,"Kim, Mr. Joseph",male,17.1,0,0,STON/O 96402,70.0188,1,C,1,B23
2247,"Wells, Countess. Tiffany",female,22.5,2,0,W.E.P. 35309,63.5595,1,S,1,E89
2248,"Thompson, Rev. Adam",male,33,0,1,PC 37969,57.075,1,S,0,D31
2249,"Gonzalez, Mr. Michael",male,30.2,1,0,PC 98914,186.2695,1,S,0,
2250,"Lopez, Mrs. Brittney",female,11,0,1,STON/O 91647,86.2012,1,S,1,
2251,"Myers, Major. Timothy",male,30.3,3,2,SOTON/OQ 13028,5,3,S,0,
2252,"Perez, Lady. Sharon",female,18.5,0,0,SOTON/OQ 51309,173.9383,1,S,1,B39
2253,"Turner, Sir. David",male,17.6,0,0,W.E.P. 73001,10,2,S,0,
2254,"Duarte, Mr. Angel",male,28.7,0,0,C.A. 65541,25.397,2,Q,0,
2255,"White, Lady. Sharon",female,35,1,2,SOTON/OQ 13249,43.0852,2,S,1,
2256,"Fowler, Sir. Brett",male,42.9,0,0,LINE 67791,20,1,S,1,
2257,"Barry, Mrs. Kari",female,35.3,0,0,W.E.P. 60888,11.9019,2,C,1,
2258,"Reese, Miss. Erin",female,22.8,1,1,LINE 50329,10,2,S,1,
2259,"Perry, Major. Jonathan",male,63.1,3,0,C.A. 58314,88.0698,1,S,1,
2260,"Suarez, Col. Richard",male,41.9,0,0,STON/O 84789,160.804,1,Q,0,B105
2261,"Hudson, Dr. Caroline",female,6,0,0,SOTON/OQ 15411,7.7464,3,S,1,
2262,"Anderson, Lady. Allison",female,45.4,0,0,STON/O 25577,40.169,1,C,1,B14
2263,"Castillo, Mr. Adam",male,48.9,0,1,A/ 90751,116.4243,1,S,1,C37
2264,"Price, Mr. Jake",male,36.6,0,0,PC 42613,34.3707,1,S,1,
2265,"Rodriguez, Major. Gregory",male,21.3,0,1,C.A. 36778,23.7935,2,S,0,
2266,"Carrillo, Col. Christopher",male,37,0,0,W.E.P. 12881,22.9362,3,S,1,
2267,"Ferguson, Sir. Daniel",male,40.7,0,0,SOTON/OQ 72525,20,1,S,0,A50
2268,"Thompson, Countess. Krystal",female,18.3,1,0,SOTON/OQ 15456,48.2259,2,S,1,
2269,"Jordan, Lady. Sarah",female,13.5,0,0,A/ 23501,105.2336,1,S,1,D104
2270,"Simon, Mrs. Grace",female,40.4,0,0,SOTON/OQ 81630,212.7315,1,S,1,A124
2271,"Payne, Rev. Ronald",male,26.2,0,1,LINE 90800,17.8272,3,S,0,
2272,"Hogan, Dr. Courtney",female,26.6,2,1,LINE 14401,20,1,S,1,E19
2273,"Rogers, Mrs. Tracy",female,54.4,2,0,A/ 34977,39.7145,1,S,1,B107
2274,"Yates, Dr. Hunter",male,43,0,1,PC 55250,20,1,S,0,E10
2275,"Bright, Mr. Adam",male,47.2,1,1,LINE 24327,117.425,1,S,0,
2276,"Gomez, Dr. Sean",male,29.5,0,0,SOTON/OQ 31817,25.3466,2,S,0,
2277,"Allen, Dr. Susan",female,51.3,0,0,SOTON/OQ 54519,107.0956,1,S,1,
2278,"Perez, Sir. Daniel",male,2.3,0,0,C.A. 43230,124.1129,1,C,0,
2279,"Mccormick, Mr. David",male,46.8,0,1,SOTON/OQ 62611,20,1,S,0,
2280,"King, Lady. Deborah",female,4.3,1,0,SOTON/OQ 95638,124.9359,1,S,1,
2281,"Roberts, Mrs. Stacey",female,19.1,0,0,W.E.P. 74279,30.4251,2,S,1,
2282,"Kemp, Col. Robert",male,30.7,2,0,W.E.P. 74712,37.961,2,Q,1,
2283,"Fisher, Lady. Michele",female,42.5,1,0,SOTON/OQ 19078,24.5619,2,S,1,
2284,"Harmon, Rev. Kevin",male,51,0,0,SOTON/OQ 95407,42.6491,1,S,1,
2285,"Jackson, Col. Robert",male,35,1,1,STON/O 16226,79.8035,1,S,0,E114
2286,"Erickson, Dr. Ryan",male,79.5,1,0,STON/O 80706,102.625,1,C,0,E23
2287,"Page, Mrs. Vickie",female,29,1,0,SOTON/OQ 94000,19.0548,2,S,1,
2288,"Lloyd, Mr. Jacob",male,30.2,0,0,PC 94320,10.903,2,Q,0,
2289,"Ward, Col. William",male,44.9,0,0,A/ 12768,29.8679,2,C,0,
2290,"Munoz, Major. Christopher",male,6.6,1,0,W.E.P. 64682,195.7076,1,S,1,E106
2291,"Reilly, Rev. Kevin",male,53.7,1,0,PC 20725,44.2663,1,S,0,D55
2292,"White, Col. Jacob",male,61.9,0,1,LINE 47051,145.6138,1,Q,1,
2293,"Rogers, Rev. Vincent",male,26.9,0,1,SOTON/OQ 76186,30,3,C,0,
2294,"Duncan, Rev. Leroy",male,34.3,1,1,LINE 97104,19.2118,3,C,0,
2295,"Bush, Dr. Matthew",male,55.3,2,0,SOTON/OQ 12424,20,1,S,0,B102
2296,"Valenzuela, Lady. Kathy",female,34.7,0,0,LINE 36800,20.6211,2,S,1,
2297,"Garcia, Lady. Katelyn",female,39.2,1,0,STON/O 65582,20,1,C,1,A40
2298,"Potter, Major. Joshua",male,19.2,1,0,STON/O 33391,35.9911,2,S,0,
2299,"May, Col. Ryan",male,26.9,0,0,C.A. 56533,10,2,C,0,
2300,"Campbell, Col. Aaron",male,63.8,1,0,LINE 69244,199.2067,1,S,1,
2301,"Munoz, Col. Kenneth",male,40.3,0,0,LINE 42097,20,1,Q,0,E144
2302,"Mcpherson, Countess. Taylor",female,56.4,0,0,STON/O 41856,10.5604,3,S,0,
2303,"Wagner, Col. Alejandro",male,58.9,0,0,SOTON/OQ 61771,20,1,S,1,B21
2304,"Rogers, Mrs. Karen",female,23.4,0,0,C.A. 85700,11.8569,3,S,0,
2305,"Spencer, Mr. James",male,53.7,0,0,SOTON/OQ 47456,111.4294,1,C,1,
2306,"Miranda, Mrs. Judy",female,27,0,0,SOTON/OQ 67441,28.2321,2,S,1,
2307,"Campos, Mr. Juan",male,31.9,0,1,LINE 63982,20,1,Q,1,
2308,"Hernandez, Rev. Robert",male,13.3,0,0,PC 52423,20,1,C,0,C17
2309,"Johnson, Mr. John",male,21.8,1,1,PC 77044,20,1,Q,1,B68
2310,"Russell, Sir. Joseph",male,30.1,0,0,SOTON/OQ 10115,28.2459,1,Q,0,E86
2311,"Castillo, Major. Thomas",male,18.3,0,0,STON/O 43913,19.3143,3,S,0,
2312,"Leonard, Sir. Thomas",male,29.9,0,0,C.A. 32550,100.633,1,S,0,D94
2313,"Nichols, Major. Thomas",male,17.5,1,0,PC 70481,20.5991,3,S,1,
2314,"Anderson, Countess. Julie",female,26.4,1,0,A/ 85516,40.5464,2,S,0,
2315,"Sawyer, Countess. Daisy",female,44.5,0,0,STON/O 21854,67.8231,1,S,1,D52
2316,"Ramirez, Sir. Joseph",male,57.7,0,0,C.A. 71043,98.4378,1,Q,0,A129
2317,"Miller, Lady. Kaylee",female,52.7,0,0,A/ 67346,43.9479,2,S,1,
2318,"White, Rev. Ryan",male,33.8,2,0,STON/O 95946,130.2375,1,C,0,
2319,"Ware, Mrs. Deborah",female,49.1,0,1,W.E.P. 90225,29.0244,2,S,1,
2320,"Rivera, Dr. Sara",female,20.7,0,0,SOTON/OQ 35611,10,2,S,1,
2321,"Davis, Rev. Noah",male,38.1,1,0,LINE 91526,8.1359,3,S,0,
2322,"Nelson, Rev. Andrew",male,40.4,0,0,A/ 26827,80.3741,1,S,0,E138
2323,"Schwartz, Lady. Michelle",female,36.8,0,0,A/ 41940,20,1,S,1,E10
2324,"Morris, Miss. Victoria",female,17.5,1,1,A/ 68112,27.5101,3,S,1,
2325,"Perez, Miss. Sonia",female,25.5,0,0,PC 66631,59.7184,1,S,1,D30
2326,"Chase, Dr. Adrian",male,4.1,1,0,STON/O 39081,21.6686,3,S,1,
2327,"Vasquez, Major. David",male,11.2,0,0,SOTON/OQ 58557,39.8868,2,S,0,
2328,"Bond, Dr. Christine",female,31,0,0,A/ 58325,32.7892,1,S,0,C60
2329,"Jackson, Mr. Gerald",male,35.7,1,1,SOTON/OQ 24468,178.48,1,S,1,
2330,"Coleman, Rev. Eric",male,40,1,0,W.E.P. 40282,81.0629,1,S,0,
2331,"Moore, Countess. Heather",female,51.1,0,0,LINE 20904,162.7661,1,S,1,E137
2332,"Hicks, Mr. Peter",male,29.5,1,0,W.E.P. 20463,25.8454,2,C,0,
2333,"Everett, Sir. Phillip",male,56.9,1,0,A/ 43227,57.9713,1,Q,0,C131
2334,"Smith, Sir. Timothy",male,51,1,0,LINE 12080,20,1,S,0,D22
2335,"Murray, Mr. Samuel",male,26.9,0,0,STON/O 25120,30.443,2,S,0,
2336,"Humphrey, Mr. Jesse",male,56.6,0,0,PC 20876,69.2441,1,S,0,
2337,"Collins, Dr. James",male,60,0,0,SOTON/OQ 85022,55.2137,1,C,0,
2338,"Ewing, Col. Christopher",male,25.9,0,0,W.E.P. 90825,19.7793,2,S,1,
2339,"Cannon, Major. Cody",male,46.3,2,0,SOTON/OQ 79202,196.4204,1,C,0,A30
2340,"Harris, Dr. Robert",male,41.6,0,1,C.A. 43176,27.8645,1,C,0,
2341,"Reid, Mr. Anthony",male,36.2,1,1,W.E.P. 66304,70.2305,1,S,1,E24
2342,"Lewis, Col. Gary",male,52.9,0,1,C.A. 16848,5,3,S,1,
2343,"Jones, Dr. Edward",male,25,0,1,C.A. 62897,14.514,2,Q,0,
2344,"Smith, Sir. Daniel",male,34.7,0,0,C.A. 27928,96.0278,1,S,1,
2345,"Davis, Countess. Diane",female,6.2,1,0,PC 95488,21.0434,2,C,1,
2346,"Bailey, Dr. Sean",male,45.8,0,0,SOTON/OQ 49467,20,1,S,0,
2347,"Baker, Dr. James",male,48.9,1,0,A/ 49018,117.1301,1,S,0,
2348,"Thomas, Major. Justin",male,30.1,0,0,C.A. 90574,101.6568,1,S,0,B135
2349,"Johnson, Col. Joel",male,40.6,0,0,W.E.P. 30957,147.0441,1,S,0,
2350,"Escobar, Mr. Alexander",male,35,1,1,A/ 79999,126.8782,1,S,0,
2351,"Brady, Col. Michael",male,41.9,0,0,A/ 66615,10,2,S,0,
2352,"Miller, Dr. Erica",female,31.3,0,0,STON/O 90630,14.1181,2,S,1,
2353,"Smith, Rev. John",male,15,1,0,A/ 82594,107.5394,1,S,0,
2354,"Carlson, Dr. Michael",male,62.2,0,0,PC 78331,20,1,Q,0,C47
2355,"Griffin, Mr. Trevor",male,33.4,0,0,W.E.P. 69723,5,3,S,0,
2356,"Wilson, Dr. Daniel",male,20.9,0,0,SOTON/OQ 27641,20,1,S,0,D135
2357,"Fitzgerald, Dr. Casey",male,47.3,0,0,PC 28939,42.6234,1,C,1,E55
2358,"Collins, Dr. April",female,53.1,1,0,A/ 76983,50,2,S,1,
2359,"Lee, Rev. Matthew",male,21.7,2,0,W.E.P. 48410,22.6265,3,S,0,
2360,"Barnes, Major. Jason",male,49.4,0,2,STON/O 31648,140.6144,1,S,0,C139
2361,"Sanchez, Countess. Andrea",female,36.5,0,1,PC 56846,107.2856,1,S,1,B30
2362,"Arnold, Dr. Edward",male,57,0,0,PC 51450,138.7308,1,S,1,D64
2363,"Hunter, Sir. Casey",male,50.5,0,1,PC 33534,20,1,S,0,C95
2364,"James, Dr. Michael",male,12.2,0,0,W.E.P. 29007,5,3,C,1,
2365,"Turner, Major. Steven",male,11.4,0,0,W.E.P. 25308,5,3,S,0,
2366,"Stephens, Sir. Tyler",male,43.9,0,0,SOTON/OQ 31547,125.727,1,S,1,B129
2367,"Hall, Col. Ryan",male,43.4,2,1,PC 79483,34.6476,2,C,0,
2368,"Stokes, Countess. Donna",female,35.2,1,0,C.A. 80353,20,1,S,1,E6
2369,"Williams, Miss. Erica",female,5.6,0,0,LINE 50184,16.735,3,C,0,
2370,"Williamson, Mr. Derrick",male,17.1,1,0,STON/O 13161,15.023,2,C,0,
2371,"Chase, Countess. Samantha",female,39.4,1,0,SOTON/OQ 63892,19.3661,3,S,0,
2372,"Dillon, Dr. Susan",female,15.2,0,0,A/ 93366,11.9655,2,S,1,
2373,"Burns, Lady. Brandi",female,58.8,0,0,C.A. 65651,20,1,C,1,
2374,"Campbell, Mr. Jonathan",male,50.7,0,0,LINE 49519,20,1,S,0,
2375,"Duran, Mr. Scott",male,25.6,2,1,STON/O 60357,221.25,1,C,1,
2376,"Martinez, Rev. Mark",male,46.6,2,1,PC 36359,20,1,S,0,
2377,"Edwards, Major. Peter",male,47.3,0,0,SOTON/OQ 55365,76.0872,1,Q,0,
2378,"Allen, Sir. Alex",male,36.3,1,0,W.E.P. 53392,30.1714,2,Q,0,
2379,"Myers, Lady. Erika",female,25,0,0,A/ 96475,10,2,S,1,
2380,"Bowman, Sir. Steven",male,17.7,0,0,LINE 37556,18.997,3,S,0,
2381,"Dominguez, Major. Christopher",male,30.1,0,0,A/ 34212,83.5791,1,S,0,A47
2382,"Ortega, Lady. Terry",female,30.4,0,0,C.A. 50422,101.0858,1,S,1,D4
2383,"Cruz, Rev. David",male,20.8,1,0,LINE 94031,27.6854,3,C,0,
2384,"Fernandez, Dr. Julie",female,24.9,0,1,PC 82187,20,1,S,1,C47
2385,"Barrett, Lady. Tonya",female,27.6,0,1,C.A. 58669,10,2,S,1,
2386,"Murphy, Countess. Elizabeth",female,26.2,1,0,STON/O 64973,186.8235,1,C,1,C44
2387,"Smith, Major. Ian",male,32.7,1,0,C.A. 77347,24.7829,3,S,1,
2388,"Freeman, Col. Brian",male,65.7,1,1,SOTON/OQ 13217,136.6676,1,Q,1,A145
2389,"Harper, Mr. Todd",male,25.1,1,1,C.A. 35466,19.1834,3,S,1,
2390,"Bennett, Countess. Rebecca",female,19.3,0,0,LINE 21463,21.2318,3,S,1,
2391,"Robinson, Lady. Jill",female,19.3,0,0,PC 13912,23.9719,2,C,1,
2392,"Barnes, Major. Robert",male,29.8,0,0,PC 98234,34.6805,1,Q,1,
2393,"Dalton, Mr. Ryan",male,34.2,0,0,A/ 15619,11.8851,3,Q,0,
2394,"Porter, Dr. Rachel",female,28.3,0,0,PC 62755,90.922,1,S,0,B92
2395,"Guzman, Major. Brandon",male,33.6,0,1,A/ 49835,16.8121,2,C,1,
2396,"Martinez, Col. Joshua",male,20,0,0,STON/O 62932,25.1368,3,S,0,
2397,"Chang, Col. Michael",male,49.1,0,1,STON/O 80275,10,2,Q,0,
2398,"Morris, Lady. Margaret",female,41.9,0,1,LINE 29475,214.5519,1,S,1,
2399,"Bell, Miss. Stephanie",female,43.7,1,1,A/ 54823,28.293,2,S,0,
2400,"Thomas, Sir. Jeffrey",male,30.8,0,0,W.E.P. 78845,20,1,S,1,C125
2401,"Stein, Mr. Michael",male,11.6,0,2,LINE 77655,10,2,S,0,
2402,"Leon, Col. Jason",male,22.8,0,1,A/ 49774,25.623,2,S,0,
2403,"Stewart, Major. Travis",male,31.5,0,0,PC 29788,25.19,2,S,0,
2404,"Villegas, Mr. Richard",male,5.9,1,1,SOTON/OQ 33657,13.4205,2,C,1,
2405,"Martinez, Mrs. Brenda",female,62,0,0,PC 19968,20,1,Q,1,
2406,"Johnson, Major. James",male,47.9,0,0,STON/O 31144,10.8429,2,S,0,
2407,"Martinez, Col. John",male,33.4,0,0,A/ 55766,36.8861,2,S,0,
2408,"Jackson, Sir. Donald",male,50.8,0,1,LINE 79240,51.6317,1,C,1,A110
2409,"Rice, Miss. Heather",female,31.7,0,1,STON/O 82509,89.124,1,S,1,
