PassengerId,Name,Sex,Age,Pclass,Survived,rango_edad
2382,"Ortega, Lady. Terry",female,30.4,1,1,Adulto_Joven
2383,"Cruz, Rev. David",male,20.8,3,0,Adulto_Joven
2384,"Fernandez, Dr. Julie",female,24.9,1,1,Adulto_Joven
2385,"Barrett, Lady. Tonya",female,27.6,2,1,Adulto_Joven
2386,"Murphy, Countess. Elizabeth",female,26.2,1,1,Adulto_Joven
2387,"Smith, Major. Ian",male,32.7,3,1,Adulto_Joven
2388,"Freeman, Col. Brian",male,65.7,1,1,Senior
2389,"Harper, Mr. Todd",male,25.1,3,1,Adulto_Joven
2390,"Bennett, Countess. Rebecca",female,19.3,3,1,Adolescente
2391,"Robinson, Lady. Jill",female,19.3,2,1,Adolescente
2392,"Barnes, Major. Robert",male,29.8,1,1,Adulto_Joven
2393,"Dalton, Mr. Ryan",male,34.2,3,0,Adulto_Joven
2394,"Porter, Dr. Rachel",female,28.3,1,0,Adulto_Joven
2395,"Guzman, Major. Brandon",male,33.6,2,1,Adulto_Joven
2396,"Martinez, Col. Joshua",male,20,3,0,Adulto_Joven
2397,"Chang, Col. Michael",male,49.1,2,0,Adulto
2398,"Morris, Lady. Margaret",female,41.9,1,1,Adulto
2399,"Bell, Miss. Stephanie",female,43.7,2,0,Adulto
2400,"Thomas, Sir. Jeffrey",male,30.8,1,1,Adulto_Joven
2401,"Stein, Mr. Michael",male,11.6,2,0,Infante
2402,"Leon, Col. Jason",male,22.8,2,0,Adulto_Joven
2403,"Stewart, Major. Travis",male,31.5,2,0,Adulto_Joven
2404,"Villegas, Mr. Richard",male,5.9,2,1,Infante
2405,"Martinez, Mrs. Brenda",female,62,1,1,Senior
2406,"Johnson, Major. James",male,47.9,2,0,Adulto
2407,"Martinez, Col. John",male,33.4,2,0,Adulto_Joven
2408,"Jackson, Sir. Donald",male,50.8,1,1,Adulto
2409,"Rice, Miss. Heather",female,31.7,1,1,Adulto_Joven
2410,"Cook, Sir. Andrew",male,43.1,2,1,Adulto
2411,"Mcclain, Dr. Rhonda",female,35.6,1,1,Adulto_Joven
2412,"Simpson, Countess. Joan",female,13.4,3,0,Adolescente
2413,"Dickson, Mr. Daniel",male,42,1,1,Adulto
2414,"Hawkins, Mr. Gary",male,51.3,1,1,Adulto
2415,"Clayton, Dr. Mark",male,25.1,2,0,Adulto_Joven
2416,"Sims, Sir. David",male,41.4,1,0,Adulto
2417,"Sanders, Mr. Jermaine",male,32,3,0,Adulto_Joven
2418,"Mckinney, Dr. Matthew",male,51,1,1,Adulto
2419,"Rosales, Countess. Sarah",female,28.5,1,1,Adulto_Joven
2420,"Harris, Dr. Dennis",male,7.4,2,1,Infante
2421,"Stark, Rev. Mark",male,39.1,2,0,Adulto_Joven
2422,"Jones, Sir. Timothy",male,45.1,1,0,Adulto
2423,"Bush, Major. Timothy",male,52.8,1,1,Adulto
2424,"Ferguson, Major. Jeffrey",male,6.6,2,1,Infante
2425,"Baker, Mrs. Christina",female,38.8,1,1,Adulto_Joven
2426,"Tucker, Col. Wayne",male,18.8,2,0,Adolescente
2427,"Sandoval, Dr. Nicholas",male,58.7,1,0,Adulto
2428,"Dyer, Dr. Cynthia",female,20.9,3,1,Adulto_Joven
2429,"Miller, Sir. Hayden",male,25.6,3,0,Adulto_Joven
2430,"Salazar, Rev. Joseph",male,42.7,1,1,Adulto
2431,"Gilbert, Mrs. Ashley",female,47.4,1,1,Adulto
2432,"Henson, Dr. Timothy",male,29.4,1,1,Adulto_Joven
2433,"Merritt, Miss. Mary",female,48.2,1,1,Adulto
2434,"White, Col. Jason",male,39.6,1,0,Adulto_Joven
2435,"Nelson, Dr. Roger",male,27.6,1,0,Adulto_Joven
2436,"Berger, Lady. Angelica",female,58.7,1,1,Adulto
2437,"Taylor, Countess. Michelle",female,32.7,2,1,Adulto_Joven
2438,"Russell, Rev. Jared",male,35,3,0,Adulto_Joven
2439,"Hill, Lady. Kelly",female,31.7,2,1,Adulto_Joven
2440,"Rangel, Mrs. Melissa",female,14.2,2,1,Adolescente
2441,"Marshall, Mr. Bryan",male,44,1,0,Adulto
2442,"Davidson, Dr. Perry",male,41.8,1,0,Adulto
2443,"West, Miss. Sandra",female,16.1,3,1,Adolescente
2444,"Sanders, Dr. Meagan",female,38.9,1,1,Adulto_Joven
2445,"Taylor, Rev. Christian",male,26.8,2,0,Adulto_Joven
2446,"Watts, Rev. Tyler",male,64.3,1,0,Senior
2447,"Sullivan, Miss. Paula",female,8.6,1,1,Infante
2448,"Garza, Mr. Brian",male,39.5,1,1,Adulto_Joven
2449,"Young, Rev. Ryan",male,28.7,1,0,Adulto_Joven
2450,"Williams, Countess. Tara",female,15.7,1,1,Adolescente
2451,"Hill, Col. John",male,29.1,2,0,Adulto_Joven
2452,"Carter, Rev. Jose",male,35.1,1,0,Adulto_Joven
2453,"Hall, Mr. Randy",male,22,1,0,Adulto_Joven
2454,"Giles, Mrs. Morgan",female,20.3,1,1,Adulto_Joven
2455,"Rowe, Mrs. Megan",female,28.1,1,1,Adulto_Joven
2456,"Evans, Dr. Kimberly",female,47.5,1,1,Adulto
2457,"Roberts, Lady. Jean",female,30.7,1,1,Adulto_Joven
2458,"Hurley, Sir. Jeffrey",male,39.1,1,0,Adulto_Joven
2459,"Mcgee, Mrs. Lisa",female,25.1,1,1,Adulto_Joven
2460,"Murphy, Countess. Danielle",female,32.8,3,0,Adulto_Joven
2461,"Mason, Dr. Omar",male,26.1,1,0,Adulto_Joven
2462,"White, Sir. Mario",male,30.5,1,1,Adulto_Joven
2463,"West, Rev. Jeremy",male,37,2,0,Adulto_Joven
2464,"Ray, Major. David",male,26.4,3,0,Adulto_Joven
2465,"Diaz, Col. Douglas",male,31.6,2,0,Adulto_Joven
2466,"Lopez, Countess. Melissa",female,5.5,3,1,Infante
2467,"Smith, Dr. Jeremy",male,29.1,1,0,Adulto_Joven
2468,"Johnson, Countess. Cheryl",female,8,1,1,Infante
2469,"Warren, Mrs. Samantha",female,6.1,3,0,Infante
2470,"Taylor, Mrs. Heather",female,35.1,1,1,Adulto_Joven
2471,"Harrison, Sir. Victor",male,45.7,1,1,Adulto
2472,"King, Major. Robert",male,35.4,2,0,Adulto_Joven
2473,"Burgess, Rev. Brian",male,54,1,1,Adulto
2474,"Stephenson, Rev. Thomas",male,31.6,1,0,Adulto_Joven
2475,"Erickson, Dr. Amanda",female,40.5,2,1,Adulto
2476,"Marks, Rev. William",male,38.7,1,1,Adulto_Joven
2477,"Meyer, Major. Michael",male,23.1,1,1,Adulto_Joven
2478,"Powers, Lady. Natalie",female,7.5,1,1,Infante
2479,"Holland, Sir. Logan",male,68,1,0,Senior
2480,"Thomas, Sir. Joseph",male,29.4,1,1,Adulto_Joven
2481,"Adams, Col. Brian",male,46.1,1,0,Adulto
2482,"Trujillo, Countess. Joanna",female,35.8,1,1,Adulto_Joven
2483,"Sims, Rev. Scott",male,21.2,1,0,Adulto_Joven
2484,"Osborne, Major. Jacob",male,27.5,2,0,Adulto_Joven
2485,"Meyer, Dr. David",male,22.2,2,0,Adulto_Joven
2486,"Lowe, Lady. Paula",female,44.3,2,1,Adulto
2487,"Christensen, Rev. Logan",male,37.7,2,0,Adulto_Joven
2488,"Cantrell, Lady. Kristen",female,30.1,1,1,Adulto_Joven
2489,"Curry, Rev. Troy",male,39.3,2,0,Adulto_Joven
2490,"Thomas, Dr. Gregory",male,31.5,2,0,Adulto_Joven
2491,"Martinez, Lady. Denise",female,38.3,2,1,Adulto_Joven
2492,"Brown, Lady. Anna",female,18.4,3,1,Adolescente
2493,"Mason, Sir. John",male,23.7,3,0,Adulto_Joven
2494,"Medina, Countess. Pamela",female,33.5,1,1,Adulto_Joven
2495,"Holmes, Mr. Richard",male,30.2,1,0,Adulto_Joven
2496,"Clark, Dr. Richard",male,34.8,1,0,Adulto_Joven
2497,"Morris, Mrs. Sandra",female,40.1,1,1,Adulto
2498,"Davenport, Major. Christopher",male,34.3,1,0,Adulto_Joven
2499,"Peterson, Countess. Erin",female,15.9,3,0,Adolescente
2500,"Ferguson, Dr. Sean",male,30.2,3,0,Adulto_Joven
2501,"Hughes, Miss. Jill",female,20.3,3,1,Adulto_Joven
2502,"Robinson, Dr. Erik",male,27.5,1,0,Adulto_Joven
2503,"Smith, Major. Ricardo",male,36.6,3,0,Adulto_Joven
2504,"Thompson, Lady. Mary",female,4.2,2,1,Infante
2505,"Rodriguez, Lady. Jessica",female,18.9,2,1,Adolescente
2506,"Floyd, Dr. Shelley",female,48.8,1,1,Adulto
2507,"Taylor, Dr. Steven",male,39.7,2,0,Adulto_Joven
2508,"Holmes, Dr. Amanda",female,24.4,3,0,Adulto_Joven
2509,"Smith, Rev. Joshua",male,34.9,1,0,Adulto_Joven
2510,"Brock, Major. Stephen",male,37.5,3,0,Adulto_Joven
2511,"Hall, Rev. Gabriel",male,63.3,1,0,Senior
2512,"Kane, Dr. Jennifer",female,54.9,1,1,Adulto
2513,"Moran, Sir. Adrian",male,41,2,0,Adulto
2514,"Shaw, Sir. Kenneth",male,33.1,1,0,Adulto_Joven
2515,"Davis, Rev. Jesse",male,29.9,2,0,Adulto_Joven
2516,"Lam, Sir. Bryce",male,33.3,1,1,Adulto_Joven
2517,"Wood, Lady. Melissa",female,26.6,3,1,Adulto_Joven
2518,"Castaneda, Col. Christopher",male,30.9,3,0,Adulto_Joven
2519,"Bell, Major. Johnathan",male,26.6,1,1,Adulto_Joven
2520,"Manning, Dr. Sarah",female,12.8,3,1,Infante
2521,"Stanton, Rev. Anthony",male,40,3,0,Adulto
2522,"Jenkins, Countess. Alicia",female,25.3,1,1,Adulto_Joven
2523,"Ward, Mrs. Jennifer",female,27.8,3,1,Adulto_Joven
2524,"Alexander, Dr. Heather",female,17.5,2,1,Adolescente
2525,"Banks, Lady. Elizabeth",female,28.6,1,1,Adulto_Joven
2526,"Kim, Major. Jerry",male,27.5,1,0,Adulto_Joven
2527,"Archer, Mr. Shawn",male,35.2,2,0,Adulto_Joven
2528,"Ayala, Mr. Danny",male,29.2,1,0,Adulto_Joven
2529,"Knox, Major. Jason",male,12.8,3,0,Infante
2530,"Lindsey, Rev. Matthew",male,17.6,2,0,Adolescente
2531,"Herring, Rev. Justin",male,41.8,1,0,Adulto
2532,"Mendez, Dr. Norma",female,43.9,1,1,Adulto
2533,"Robinson, Miss. Madison",female,21.5,3,0,Adulto_Joven
2534,"Daniel, Rev. Mitchell",male,16.1,1,1,Adolescente
2535,"Torres, Col. Christopher",male,0.1,3,0,Infante
2536,"Sloan, Dr. Logan",male,37.4,1,0,Adulto_Joven
2537,"May, Rev. Brian",male,22,1,1,Adulto_Joven
2538,"Arnold, Miss. Mary",female,47.6,1,1,Adulto
2539,"Mclean, Rev. Zachary",male,60.2,1,0,Senior
2540,"Morgan, Mrs. Whitney",female,37,2,1,Adulto_Joven
2541,"Ortiz, Rev. Joshua",male,6.1,3,0,Infante
2542,"Romero, Major. Jesus",male,43.9,1,1,Adulto
2543,"Fisher, Mr. David",male,40.2,1,0,Adulto
2544,"Banks, Miss. Cheryl",female,38.6,1,1,Adulto_Joven
2545,"Schneider, Miss. Wanda",female,24.7,2,1,Adulto_Joven
2546,"Richardson, Dr. Linda",female,21.9,1,1,Adulto_Joven
2547,"Davis, Rev. Kelly",male,35.6,1,0,Adulto_Joven
2548,"Salas, Col. David",male,45.4,2,0,Adulto
2549,"Santana, Mrs. Melissa",female,8.8,2,1,Infante
2550,"Weaver, Mrs. Beverly",female,47.8,1,1,Adulto
2551,"Wilkins, Col. Charles",male,33.9,2,0,Adulto_Joven
2552,"Schmidt, Sir. James",male,40.7,3,0,Adulto
2553,"Moore, Countess. Jamie",female,51.3,2,1,Adulto
2554,"Hill, Mrs. Tammy",female,25.9,1,1,Adulto_Joven
2555,"Navarro, Mrs. Tina",female,37.6,1,1,Adulto_Joven
2556,"Robinson, Lady. Emily",female,13.6,3,1,Adolescente
2557,"Robinson, Mrs. Penny",female,21.9,2,1,Adulto_Joven
2558,"Hamilton, Lady. Jacqueline",female,15,3,1,Adolescente
2559,"Moyer, Col. Kenneth",male,14,2,0,Adolescente
2560,"Blair, Rev. Oscar",male,25.8,1,0,Adulto_Joven
2561,"Simpson, Rev. Brendan",male,21.2,2,0,Adulto_Joven
2562,"Underwood, Major. Marc",male,26,1,0,Adulto_Joven
2563,"Carter, Col. Anthony",male,44.1,1,1,Adulto
2564,"Simpson, Lady. Elizabeth",female,27.9,3,1,Adulto_Joven
2565,"Alexander, Miss. Briana",female,37.7,1,1,Adulto_Joven
2566,"Lee, Rev. Nicolas",male,8.2,3,0,Infante
2567,"Cooper, Rev. Christopher",male,0.5,3,0,Infante
2568,"Owens, Rev. Guy",male,52.6,1,1,Adulto
2569,"Patterson, Mr. Brandon",male,43.2,1,0,Adulto
2570,"Shea, Countess. Sharon",female,46.4,1,1,Adulto
2571,"Banks, Countess. Kristin",female,40.3,2,1,Adulto
2572,"Norman, Dr. Patrick",male,54.4,3,0,Adulto
2573,"Sanchez, Lady. Jennifer",female,36.9,1,1,Adulto_Joven
2574,"Brewer, Dr. Sierra",female,28.2,3,0,Adulto_Joven
2575,"Barker, Lady. Christine",female,14.2,3,0,Adolescente
2576,"Williams, Dr. Kimberly",female,28.8,2,0,Adulto_Joven
2577,"Tucker, Sir. William",male,30.5,3,0,Adulto_Joven
2578,"Cook, Rev. Mario",male,33.3,2,0,Adulto_Joven
2579,"Torres, Countess. Laura",female,42.9,1,1,Adulto
2580,"Carr, Col. Johnathan",male,51.6,1,0,Adulto
2581,"Gregory, Sir. Michael",male,27.4,3,0,Adulto_Joven
2582,"Garcia, Sir. Peter",male,10.3,1,0,Infante
2583,"Murillo, Mrs. Jessica",female,28.5,1,1,Adulto_Joven
2584,"Bass, Dr. Colleen",female,46.3,1,1,Adulto
2585,"Fry, Col. Eric",male,36.3,1,0,Adulto_Joven
2586,"Miller, Dr. Nancy",female,40.9,1,1,Adulto
2587,"Haynes, Miss. Amy",female,43,3,0,Adulto
2588,"Oliver, Sir. Cameron",male,41.5,1,1,Adulto
2589,"Mills, Rev. Rodney",male,27.8,1,1,Adulto_Joven
2590,"Graham, Countess. Jordan",female,15.3,3,0,Adolescente
2591,"Terrell, Lady. Ariel",female,13.9,3,1,Adolescente
2592,"Hogan, Major. Michael",male,26.9,3,0,Adulto_Joven
2593,"Dorsey, Sir. Mark",male,44.5,3,0,Adulto
2594,"Brown, Major. Joseph",male,63.2,1,0,Senior
2595,"Martin, Col. William",male,26.1,2,1,Adulto_Joven
2596,"Anderson, Countess. Amanda",female,32.5,3,0,Adulto_Joven
2597,"Lloyd, Lady. Jill",female,35.1,2,0,Adulto_Joven
2598,"Brandt, Dr. Carlos",male,62.7,1,0,Senior
2599,"Williamson, Dr. Betty",female,50.6,1,1,Adulto
2600,"Berry, Dr. Dennis",male,26.3,1,0,Adulto_Joven
2601,"Robinson, Mrs. Jamie",female,26.2,1,1,Adulto_Joven
2602,"Ruiz, Rev. James",male,11.3,3,0,Infante
2603,"Bell, Miss. Brandy",female,36.5,1,1,Adulto_Joven
2604,"Rivera, Sir. Andrew",male,35.7,1,0,Adulto_Joven
2605,"Davis, Miss. Christina",female,24.6,2,1,Adulto_Joven
2606,"Schneider, Dr. Debra",female,9.9,2,1,Infante
2607,"Mata, Major. Jose",male,20.4,1,0,Adulto_Joven
2608,"Pittman, Dr. William",male,13.5,1,0,Adolescente
2609,"Parker, Dr. Elizabeth",female,52.2,1,1,Adulto
2610,"Schroeder, Col. Stephen",male,32.5,2,0,Adulto_Joven
2611,"Dorsey, Col. Luke",male,60.7,1,0,Senior
2612,"Smith, Major. Matthew",male,39.3,1,0,Adulto_Joven
2613,"Obrien, Rev. Harold",male,14.1,3,0,Adolescente
2614,"Brown, Dr. Jeremy",male,28.4,1,1,Adulto_Joven
2615,"Hall, Rev. Jeremy",male,21,1,0,Adulto_Joven
2616,"Campbell, Rev. Joseph",male,43.5,1,0,Adulto
2617,"Thomas, Rev. Christian",male,20.1,2,0,Adulto_Joven
2618,"Burns, Major. Terry",male,15.8,3,0,Adolescente
2619,"Scott, Dr. Maria",female,21.5,1,1,Adulto_Joven
2620,"Williams, Miss. Melissa",female,22.2,3,1,Adulto_Joven
2621,"Martinez, Countess. Linda",female,19.7,1,1,Adolescente
2622,"Parrish, Major. Jason",male,14.4,1,1,Adolescente
2623,"Santiago, Sir. Ronald",male,21.2,2,0,Adulto_Joven
2624,"Miller, Rev. Sean",male,16.9,2,0,Adolescente
2625,"Caldwell, Mrs. Cheryl",female,47.5,1,1,Adulto
2626,"Zimmerman, Dr. Edward",male,35.6,1,0,Adulto_Joven
2627,"Vaughn, Major. Joel",male,28.7,2,0,Adulto_Joven
2628,"Morris, Dr. Nicholas",male,25.5,3,0,Adulto_Joven
2629,"Meyers, Col. Kevin",male,24.7,2,0,Adulto_Joven
2630,"Norman, Dr. Theodore",male,50.1,2,0,Adulto
2631,"Combs, Lady. Jennifer",female,29.7,1,1,Adulto_Joven
2632,"Raymond, Mr. Timothy",male,62.7,1,0,Senior
2633,"Martin, Major. Trevor",male,34,1,1,Adulto_Joven
2634,"Becker, Dr. Charles",male,57.8,1,1,Adulto
2635,"Ramos, Major. James",male,40.9,1,1,Adulto
2636,"Roberson, Dr. Robert",male,31.7,1,0,Adulto_Joven
2637,"Alvarez, Col. Juan",male,16,1,1,Adolescente
2638,"Juarez, Dr. Michelle",female,43.1,2,1,Adulto
2639,"Clark, Mr. Christopher",male,36,1,0,Adulto_Joven
2640,"Mcdonald, Col. Kenneth",male,10.9,3,0,Infante
2641,"Hopkins, Mrs. Laura",female,9.1,2,1,Infante
2642,"Reid, Dr. Lisa",female,30.6,1,1,Adulto_Joven
2643,"Howard, Rev. Bryan",male,21,1,0,Adulto_Joven
2644,"Wells, Countess. Melissa",female,38.5,2,1,Adulto_Joven
2645,"Parker, Lady. Amy",female,18.6,1,1,Adolescente
2646,"Matthews, Mrs. Carrie",female,24.9,3,0,Adulto_Joven
2647,"Townsend, Dr. Lee",male,49.1,1,0,Adulto
2648,"King, Major. Brandon",male,35.6,1,1,Adulto_Joven
2649,"Myers, Mr. Steve",male,66.4,2,1,Senior
2650,"Gutierrez, Countess. Christy",female,32.6,1,1,Adulto_Joven
2651,"Pope, Dr. Anthony",male,34.8,1,0,Adulto_Joven
2652,"Dyer, Mrs. Katelyn",female,19.3,3,1,Adolescente
2653,"Graham, Rev. Robert",male,52.2,1,1,Adulto
2654,"Hernandez, Col. Matthew",male,19.4,3,0,Adolescente
2655,"Howe, Miss. Veronica",female,29.7,1,1,Adulto_Joven
2656,"Romero, Mrs. Deanna",female,47.8,3,0,Adulto
2657,"Day, Miss. Joy",female,30.5,3,1,Adulto_Joven
2658,"Vargas, Major. Joseph",male,51.3,1,0,Adulto
2659,"Taylor, Mrs. Kayla",female,41.3,1,1,Adulto
2660,"Estrada, Lady. Tina",female,28.2,1,1,Adulto_Joven
2661,"Mcdonald, Dr. Steven",male,29.4,1,1,Adulto_Joven
2662,"Robinson, Sir. Brett",male,42.1,2,0,Adulto
2663,"Rojas, Major. Stephen",male,66.4,1,0,Senior
2664,"Anderson, Col. Jeffrey",male,52.4,3,0,Adulto
2665,"Kennedy, Col. Daniel",male,58.6,1,1,Adulto
2666,"Salinas, Countess. Mariah",female,53.2,2,1,Adulto
2667,"Molina, Major. Leonard",male,31,1,1,Adulto_Joven
2668,"Stewart, Rev. Brandon",male,33.6,1,0,Adulto_Joven
2669,"Cunningham, Mrs. Lisa",female,57.6,1,1,Adulto
2670,"Mckinney, Major. David",male,35.1,1,1,Adulto_Joven
2671,"Johnson, Mr. Jason",male,42,3,0,Adulto
2672,"Bradley, Major. Paul",male,33.7,1,0,Adulto_Joven
2673,"Barrett, Lady. Crystal",female,20.5,2,1,Adulto_Joven
2674,"Reyes, Major. James",male,0.3,2,0,Infante
2675,"Simpson, Countess. Kristin",female,18.3,3,1,Adolescente
2676,"Odonnell, Countess. Kara",female,6.8,1,1,Infante
2677,"Nelson, Mr. Jeremy",male,34.9,1,0,Adulto_Joven
2678,"Nelson, Dr. Jason",male,37.2,1,0,Adulto_Joven
2679,"Foster, Dr. Jodi",female,49.2,1,1,Adulto
2680,"Jenkins, Countess. Cindy",female,15.4,1,1,Adolescente
2681,"Price, Dr. Laura",female,7,1,1,Infante
2682,"Leonard, Dr. Jessica",female,26.5,1,1,Adulto_Joven
2683,"Bennett, Lady. Maria",female,23.9,3,1,Adulto_Joven
2684,"Roth, Miss. Christina",female,37.2,2,1,Adulto_Joven
2685,"Winters, Dr. Herbert",male,38.2,2,0,Adulto_Joven
2686,"Moore, Col. Christian",male,47.9,1,0,Adulto
2687,"Espinoza, Dr. William",male,66.2,1,0,Senior
2688,"Yang, Sir. Nathan",male,27.1,1,1,Adulto_Joven
2689,"Knight, Lady. Sarah",female,28.7,1,1,Adulto_Joven
2690,"Jenkins, Sir. Jason",male,63.4,1,0,Senior
2691,"Smith, Countess. Sharon",female,36,3,0,Adulto_Joven
2692,"Ramos, Mr. Kevin",male,25.5,1,1,Adulto_Joven
2693,"Santiago, Mrs. Debra",female,31.7,1,0,Adulto_Joven
2694,"Smith, Col. Daniel",male,57.6,1,0,Adulto
2695,"Smith, Sir. James",male,42.4,1,0,Adulto
2696,"Horton, Countess. Rebecca",female,42,1,1,Adulto
2697,"Rodriguez, Col. Jimmy",male,5.4,3,0,Infante
2698,"Schwartz, Mrs. Caroline",female,31,2,1,Adulto_Joven
2699,"Barber, Dr. Thomas",male,40.9,1,1,Adulto
2700,"Clark, Sir. Brian",male,28.2,2,0,Adulto_Joven
2701,"Harris, Countess. Rachael",female,29,3,1,Adulto_Joven
2702,"Gibson, Dr. Jeffrey",male,63.6,2,1,Senior
2703,"Brooks, Countess. Jessica",female,62.9,1,0,Senior
2704,"Sullivan, Sir. Shane",male,5.4,3,1,Infante
2705,"Gibson, Major. Cameron",male,67.1,1,1,Senior
2706,"Flores, Dr. Jason",male,8.3,3,0,Infante
2707,"Williams, Dr. Amanda",female,38,1,0,Adulto_Joven
2708,"Mcgee, Lady. Melissa",female,3.3,2,1,Infante
2709,"Young, Miss. Kelly",female,23.7,3,1,Adulto_Joven
2710,"Miller, Rev. Charles",male,29.9,1,0,Adulto_Joven
2711,"Henson, Major. Robert",male,29.3,3,0,Adulto_Joven
2712,"Anderson, Mrs. Yolanda",female,50.4,1,1,Adulto
2713,"Cox, Major. Andrew",male,57.6,3,0,Adulto
2714,"Huff, Dr. Alexa",female,45.7,2,0,Adulto
2715,"Lucero, Sir. Ronald",male,31.4,3,0,Adulto_Joven
2716,"Carter, Col. Bobby",male,35.8,2,0,Adulto_Joven
2717,"Lewis, Sir. Albert",male,56.2,1,0,Adulto
2718,"Hudson, Dr. Justin",male,27.5,1,1,Adulto_Joven
2719,"Harper, Miss. Jessica",female,19.9,2,1,Adolescente
2720,"Barnes, Col. Francisco",male,40.1,1,1,Adulto
2721,"Willis, Lady. Wendy",female,35.3,1,1,Adulto_Joven
2722,"Weaver, Mr. Jacob",male,22.9,1,0,Adulto_Joven
2723,"Watson, Major. James",male,42.5,1,1,Adulto
2724,"Baker, Mr. Jacob",male,24.2,3,1,Adulto_Joven
2725,"Rocha, Major. Thomas",male,12.2,2,0,Infante
2726,"Marshall, Sir. James",male,30.1,3,0,Adulto_Joven
2727,"Saunders, Col. Steven",male,4.2,2,0,Infante
2728,"Moses, Mrs. Tamara",female,49.2,1,1,Adulto
2729,"Diaz, Lady. Brandi",female,32.7,3,1,Adulto_Joven
2730,"Levy, Major. Brian",male,65.8,1,0,Senior
2731,"Cherry, Mrs. Elizabeth",female,13,2,1,Adolescente
2732,"Navarro, Major. Brian",male,65.7,3,0,Senior
2733,"James, Major. Michael",male,54.7,1,0,Adulto
2734,"Mcdaniel, Countess. Kristen",female,43.7,1,1,Adulto
2735,"Lopez, Mr. Anthony",male,25.2,1,0,Adulto_Joven
2736,"Hernandez, Rev. Sean",male,40.6,1,0,Adulto
2737,"Nelson, Sir. Brandon",male,42.5,3,0,Adulto
2738,"Villegas, Major. Francis",male,42.7,1,0,Adulto
2739,"Nelson, Lady. Amber",female,27.4,2,1,Adulto_Joven
2740,"Davis, Mrs. Denise",female,43.1,2,1,Adulto
2741,"Kemp, Mr. Russell",male,43.7,3,0,Adulto
2742,"Fletcher, Dr. Debra",female,25.1,3,1,Adulto_Joven
2743,"Fields, Countess. Ashley",female,50.1,1,1,Adulto
2744,"Nelson, Sir. Bryce",male,24,3,0,Adulto_Joven
2745,"Baird, Col. Gary",male,53.7,1,1,Adulto
2746,"Colon, Miss. Ashley",female,0.2,1,1,Infante
2747,"Savage, Dr. Karen",female,5.4,3,0,Infante
2748,"Valenzuela, Countess. Amanda",female,29.8,3,0,Adulto_Joven
2749,"King, Major. Andrew",male,35.1,1,0,Adulto_Joven
2750,"Reynolds, Dr. Robert",male,26.3,1,0,Adulto_Joven
2751,"Jimenez, Mrs. Kiara",female,37.2,1,1,Adulto_Joven
2752,"Marks, Lady. Sandra",female,34.3,2,1,Adulto_Joven
2753,"Holmes, Mr. Nathan",male,42.2,1,1,Adulto
2754,"Burton, Col. Justin",male,25.8,2,1,Adulto_Joven
2755,"Cook, Mr. Paul",male,29.4,3,0,Adulto_Joven
2756,"Cook, Miss. Mary",female,60.4,1,1,Senior
2757,"Mora, Major. Daniel",male,57.1,1,0,Adulto
2758,"Bryant, Rev. Luke",male,38.2,2,0,Adulto_Joven
2759,"Allen, Countess. Pam",female,14.2,3,1,Adolescente
2760,"Rowe, Rev. Mark",male,23.5,3,0,Adulto_Joven
2761,"Shepherd, Rev. Andrew",male,53,1,1,Adulto
2762,"Fischer, Col. Keith",male,43.8,1,0,Adulto
2763,"Johnson, Sir. Jonathan",male,32.6,2,0,Adulto_Joven
2764,"Pierce, Sir. Vincent",male,44.4,1,0,Adulto
2765,"Jones, Mr. Timothy",male,32.2,2,0,Adulto_Joven
2766,"Perez, Major. Robert",male,60.1,1,1,Senior
2767,"Robles, Col. Robert",male,27.6,1,0,Adulto_Joven
2768,"Roman, Col. Samuel",male,23.3,1,1,Adulto_Joven
2769,"Stephens, Sir. Scott",male,40.4,3,0,Adulto
2770,"Ware, Sir. Michael",male,37.4,3,0,Adulto_Joven
2771,"Serrano, Miss. Janice",female,29,3,0,Adulto_Joven
2772,"Smith, Dr. Molly",female,42.4,2,1,Adulto
2773,"Rios, Mrs. Stacey",female,23.2,3,0,Adulto_Joven
2774,"Gardner, Major. Peter",male,36.2,1,0,Adulto_Joven
2775,"Olson, Rev. David",male,29.8,3,0,Adulto_Joven
2776,"Sanchez, Col. Gregory",male,37.5,3,0,Adulto_Joven
2777,"George, Rev. Michael",male,38.9,1,1,Adulto_Joven
2778,"Carney, Sir. Caleb",male,53.5,1,1,Adulto
2779,"Martinez, Major. Michael",male,38.8,3,1,Adulto_Joven
2780,"Lee, Rev. Anthony",male,18,1,0,Adolescente
2781,"Waters, Sir. Nicholas",male,11.4,1,0,Infante
2782,"Adams, Col. Melvin",male,36.8,2,0,Adulto_Joven
2783,"Singh, Rev. David",male,49.6,1,0,Adulto
2784,"Alexander, Major. James",male,21.4,3,0,Adulto_Joven
2785,"Freeman, Dr. Timothy",male,26.9,3,0,Adulto_Joven
2786,"Hancock, Mr. Albert",male,49.5,2,0,Adulto
2787,"Anderson, Rev. Michael",male,19.2,1,0,Adolescente
2788,"Salazar, Col. Darius",male,21.9,2,0,Adulto_Joven
2789,"Fields, Sir. Mark",male,25.7,1,1,Adulto_Joven
2790,"Anderson, Col. Kevin",male,11.1,2,0,Infante
2791,"Rose, Miss. Megan",female,48.8,1,1,Adulto
2792,"Hale, Miss. Nicole",female,16.5,3,0,Adolescente
